price,zip_code,construction_year,total_area_sqm,surface_land_sqm,nbr_bedrooms,fl_open_fire,fl_terrace,fl_garden,garden_sqm,fl_swimming_pool,subproperty_type_encoded,region_encoded,epc_encoded,state_encoded,province_encoded
441950.0,9500.0,1972.0,203.0,350.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,0,1
298000.0,1300.0,2023.0,82.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,9
148000.0,3400.0,2022.0,70.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,3,5,6
221914.0,3990.0,1978.0,144.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,2,0,7
315000.0,2380.0,2023.0,233.0,347.0,3.0,1.0,1.0,1.0,0.0,0.0,0,0,2,0,2
159000.0,1070.0,1966.0,46.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,7,5,5
550500.0,1200.0,1975.0,152.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,2,0,5
534000.0,3150.0,1970.0,171.0,541.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,6
230000.0,2200.0,2023.0,60.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,2
308200.0,7060.0,1975.0,197.0,599.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,2,1,3
149000.0,2300.0,1959.0,65.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,5,1,2
535000.0,8500.0,2021.0,105.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1,0,2,1,0
310350.0,8800.0,1969.0,141.0,280.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
233000.0,2100.0,1977.0,70.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
199000.0,4610.0,1959.0,111.0,203.0,3.0,0.0,1.0,1.0,70.0,0.0,0,1,4,1,4
375000.0,9140.0,2021.0,114.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,1
269000.0,9810.0,1993.0,83.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,1
117000.0,6040.0,1950.0,166.0,290.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,9,5,3
300000.0,5590.0,2014.0,83.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,1,8
165000.0,4630.0,1959.0,140.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,5,5,4
364715.0,4770.0,2023.0,92.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,3,0,4
343500.0,8370.0,2001.0,82.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
249000.0,2400.0,1976.0,166.0,585.0,2.0,1.0,0.0,1.0,0.0,0.0,0,0,7,1,2
325000.0,1200.0,1964.0,117.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,7,2,5
299000.0,2620.0,1958.0,135.0,425.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,8,5,2
299000.0,8480.0,1955.0,134.0,123.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,3,0,0
385000.0,9130.0,1982.0,254.0,258.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,1
420000.0,3590.0,2023.0,170.0,486.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,7
515000.0,2230.0,1984.0,194.0,3522.0,4.0,1.0,1.0,1.0,0.0,0.0,0,0,7,1,2
269000.0,3400.0,1936.0,277.0,361.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,7,5,6
293000.0,1500.0,2017.5,99.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,6
789000.0,1190.0,1952.0,290.0,229.0,4.0,0.0,1.0,1.0,50.0,0.0,0,2,9,1,5
376000.0,5001.0,1982.0,144.0,594.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,3,1,8
380000.0,1190.0,1899.0,135.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1,2,7,1,5
350000.0,5000.0,2022.0,110.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,2,0,8
249000.0,9000.0,2001.0,108.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,5,1
760000.0,1180.0,1925.0,209.0,205.0,4.0,0.0,1.0,0.0,0.0,0.0,0,2,7,5,5
935000.0,8300.0,2001.0,60.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,0
450000.0,3294.0,1989.0,175.0,970.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,5,1,6
317200.0,8510.0,1983.0,155.0,140.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0
375000.0,8670.0,2017.0,127.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,0
279000.0,4100.0,2022.0,104.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,4
140000.0,1080.0,1975.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,9,0,5
145000.0,7880.0,1938.0,166.0,1220.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,9,5,3
214000.0,1210.0,1975.0,82.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,4,1,5
239000.0,4000.0,2022.0,125.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1,1,5,5,4
99000.0,2490.0,1977.0,166.0,529.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,2
279188.0,4458.0,2023.0,110.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,1,4
221000.0,6700.0,2023.0,58.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,3,1,10
235000.0,6920.0,2023.0,117.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,10
317000.0,3700.0,1954.0,175.0,314.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,4,5,7
349000.0,3290.0,1962.0,180.0,469.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,6
249000.0,2650.0,1960.0,144.0,228.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,5,2
745000.0,1320.0,1976.0,1190.0,1190.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,8,1,9
299000.0,7500.0,2023.0,117.0,381.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,3,1,3
480000.0,8553.0,1993.0,166.0,1149.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0
230000.0,4000.0,2022.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,5,0,4
365000.0,8430.0,2008.0,101.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,0,3,1,0
320000.0,4031.0,2024.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,4
99000.0,7700.0,1977.0,159.0,198.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,7,2,3
584000.0,3150.0,1970.0,192.0,561.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,6
319000.0,7700.0,1975.0,225.0,528.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1,5,1,3
284500.0,4500.0,2020.0,106.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,1,2,1,4
129999.0,8400.0,2008.0,92.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
420000.0,9800.0,2024.0,82.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,1
361000.0,4557.0,1979.0,260.0,1332.0,2.0,0.0,0.0,1.0,0.0,0.0,0,1,9,1,4
187000.0,6000.0,1950.0,170.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,7,1,3
310000.0,9000.0,2023.0,90.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
666262.0,1790.0,1967.0,166.0,161.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,6
325000.0,3270.0,2022.0,147.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,6
407500.0,8540.0,1983.0,200.0,222.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0
815000.0,8300.0,1967.0,76.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,3,0,0
469000.0,9308.0,2007.0,181.0,365.0,3.0,1.0,0.0,1.0,0.0,0.0,0,0,3,1,1
394900.0,2590.0,1966.0,148.0,118.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,2
279500.0,4480.0,1980.0,130.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0,1,7,1,4
345000.0,1745.0,1967.0,400.0,772.0,4.0,1.0,1.0,1.0,385.0,0.0,0,0,7,4,6
250000.0,9160.0,1970.0,166.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,5,5,1
350000.0,9400.0,1967.0,166.0,746.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,1
375000.0,1000.0,1936.0,95.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,4,1,5
630000.0,1950.0,1971.0,297.0,525.0,6.0,0.0,0.0,1.0,300.0,0.0,0,0,4,1,6
335000.0,9550.0,2022.0,147.0,210.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,1
399000.0,1380.0,1976.0,200.0,330.0,5.0,0.0,1.0,1.0,70.0,0.0,0,1,5,2,9
798000.0,3010.0,1944.0,233.0,800.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,6
314500.0,2440.0,2023.0,111.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,2
297500.0,9470.0,1972.0,166.0,273.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,1
301900.0,2300.0,2024.0,92.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,2,0,2
140000.0,4540.0,1979.0,200.0,928.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,9,2,4
507000.0,1200.0,1975.0,104.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,5,0,5
330000.0,5580.0,2021.0,174.0,592.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,7,0,8
349000.0,8540.0,2021.0,94.0,0.0,2.0,0.0,1.0,1.0,31.0,0.0,1,0,2,1,0
319000.0,9190.0,2018.0,166.0,790.0,2.0,1.0,1.0,1.0,0.0,0.0,0,0,3,1,1
340000.0,9140.0,2021.0,115.0,0.0,2.0,0.0,1.0,1.0,27.0,0.0,1,0,2,0,1
160000.0,7390.0,1989.0,120.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,1,5,1,3
625000.0,9600.0,2020.0,161.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
410000.0,1495.0,2024.0,164.0,552.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,3,1,9
185000.0,7080.0,1960.0,174.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,9,1,3
440000.0,1000.0,2008.0,118.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,5,0,5
830000.0,1160.0,2023.0,164.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,2,0,5
240000.0,6790.0,2023.0,98.0,0.0,2.0,0.0,0.0,1.0,90.0,0.0,1,1,4,1,10
469500.0,2930.0,1932.0,132.0,210.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,4,0,2
380000.0,1050.0,1935.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,9,2,5
290000.0,2300.0,2010.0,90.0,0.0,1.0,0.0,1.0,1.0,39.0,0.0,1,0,3,0,2
169000.0,8460.0,2005.5,166.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,5,0
451619.0,3512.0,2023.0,206.0,643.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,2,1,7
845000.0,8300.0,1986.0,82.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,0
215000.0,2100.0,1969.0,96.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
800000.0,2000.0,1977.0,147.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
430000.0,9700.0,2019.5,166.0,516.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,1
600000.0,9840.0,1949.0,245.0,617.0,4.0,0.0,1.0,1.0,400.0,0.0,0,0,5,2,1
219000.0,1430.0,2024.0,78.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,9
417517.0,9700.0,2019.5,153.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
290000.0,7540.0,2023.0,150.0,380.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,2,0,3
140000.0,6000.0,1899.0,166.0,160.0,3.0,0.0,1.0,1.0,1.0,0.0,0,1,8,2,3
290000.0,8370.0,2001.0,79.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
1190000.0,8300.0,2022.0,86.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,0
345000.0,2480.0,1977.0,172.0,422.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,2,0,2
200000.0,7500.0,1915.0,350.0,0.0,3.0,0.0,1.0,1.0,200.0,0.0,0,1,7,4,3
396353.0,9190.0,1970.0,166.0,187.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
380000.0,1200.0,1975.0,105.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,8,0,5
411500.0,9800.0,2001.0,166.0,257.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
118000.0,1030.0,1975.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,9,2,5
440000.0,2250.0,2016.0,140.0,305.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,2,1,2
560000.0,1160.0,1948.0,110.0,75.0,4.0,1.0,0.0,1.0,25.0,0.0,0,2,9,1,5
260000.0,5100.0,2024.0,91.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,8
500000.0,2000.0,2021.0,90.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
265000.0,6010.0,2018.0,203.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,3
269900.0,8400.0,1970.0,104.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,4,0,0
345000.0,9420.0,1972.0,166.0,2350.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,5,1
385000.0,4000.0,2022.0,108.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,4
230000.0,3830.0,1961.0,161.0,337.0,4.0,0.0,1.0,1.0,126.0,0.0,0,0,7,2,7
185000.0,6823.0,1995.0,166.0,1260.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1,8,2,10
387993.0,1800.0,2017.5,117.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,6
400400.0,9190.0,1970.0,144.0,420.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
199000.0,3900.0,2022.0,92.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,7
727000.0,1150.0,1975.0,116.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,5,0,5
349000.0,3040.0,1935.0,153.0,1329.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,6
346500.0,1500.0,2020.0,111.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,6
170000.0,1210.0,1969.0,57.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,9,5,5
285000.0,9120.0,2020.0,81.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,2,0,1
490000.0,3120.0,1970.0,182.0,737.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,0,6
120000.0,7190.0,1975.0,166.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,8,1,3
259000.0,1060.0,1920.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,4,0,5
260000.0,1480.0,1976.0,130.0,442.0,3.0,1.0,1.0,1.0,300.0,0.0,0,1,5,0,9
452926.0,1315.0,1976.0,147.0,3364.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,9
379000.0,3290.0,1978.0,159.0,1279.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,5,1,6
675000.0,1325.0,2021.0,204.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,1,2,0,9
390000.0,7740.0,1974.0,195.0,840.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,5,0,3
335000.0,8660.0,2024.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0
675000.0,8300.0,1978.0,180.0,719.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,8,1,0
595000.0,1180.0,1935.0,166.0,0.0,4.0,0.0,0.0,1.0,100.0,0.0,0,2,8,1,5
220000.0,8400.0,1918.0,85.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,4,0,0
459900.0,2970.0,2024.0,131.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
416000.0,4020.0,2024.0,126.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,4
449000.0,9860.0,1996.0,241.0,780.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,1
249000.0,9700.0,2021.0,100.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,3,1,1
139000.0,9290.0,1976.0,154.0,330.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,1
160000.0,4100.0,1959.0,99.0,70.0,3.0,0.0,1.0,1.0,23.0,0.0,0,1,7,1,4
229000.0,6230.0,1950.0,175.0,353.0,3.0,0.0,1.0,1.0,250.0,0.0,0,1,8,1,3
434000.0,9470.0,2021.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,1
189500.0,4470.0,2008.0,80.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,4,1,4
427467.0,2800.0,2022.0,104.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
110000.0,7700.0,1977.0,110.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1,5,1,3
185000.0,1090.0,1956.0,81.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,9,1,5
240000.0,5630.0,2007.5,110.0,607.0,3.0,1.0,0.0,1.0,0.0,0.0,0,1,5,1,8
450000.0,1050.0,1988.0,128.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,4,1,5
245000.0,6800.0,2019.0,82.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,10
242000.0,6470.0,1984.0,140.0,3000.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,8,1,3
345000.0,3001.0,2022.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,6
239900.0,6890.0,2023.0,93.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,10
139000.0,4540.0,1990.0,119.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1,8,1,4
235000.0,9404.0,1972.0,111.0,6344.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,7,2,1
295000.0,5530.0,1989.0,102.0,1179.0,3.0,1.0,0.0,1.0,1179.0,0.0,0,1,8,1,8
311000.0,4700.0,2023.0,107.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,3,0,4
265000.0,1500.0,1918.0,130.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,7,2,6
249000.0,8530.0,1967.0,124.0,425.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0
390000.0,1050.0,1961.0,109.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,2,5,1,5
200000.0,6810.0,2022.0,82.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,10
110000.0,6001.0,1950.0,197.0,280.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,9,1,3
607000.0,9185.0,2001.0,198.0,999.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
125000.0,6001.0,1950.0,166.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,8,5,3
595000.0,7860.0,1975.0,400.0,805.0,6.0,1.0,0.0,0.0,0.0,0.0,0,1,9,1,3
400962.0,3580.0,1978.0,171.0,351.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,7
299000.0,2220.0,1966.0,162.0,769.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,1,2
240047.0,7332.0,2023.0,109.0,335.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,2,0,3
239000.0,7800.0,2002.0,185.0,219.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,3
110000.0,6760.0,1995.0,129.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,7,5,10
286900.0,9120.0,2021.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,1
265000.0,9500.0,1936.0,159.0,466.0,3.0,0.0,1.0,1.0,331.0,0.0,0,0,4,1,1
239000.0,1080.0,1964.0,105.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,5,5,5
215000.0,8370.0,2001.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
379000.0,3970.0,1978.0,166.0,837.0,3.0,1.0,1.0,1.0,1.0,0.0,0,0,3,0,7
245000.0,9600.0,1925.0,112.0,83.0,3.0,0.0,1.0,1.0,25.0,0.0,0,0,3,0,1
328500.0,3840.0,2023.0,97.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,7
995000.0,8000.0,2019.0,270.0,155.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,2,0,0
325000.0,1370.0,1976.0,244.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,9
259000.0,1500.0,1990.0,91.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,6
375000.0,2500.0,1990.0,251.0,114.0,4.0,1.0,1.0,1.0,31.0,0.0,0,0,5,1,2
252000.0,9600.0,2019.5,108.0,139.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
249000.0,2100.0,1977.0,68.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
250000.0,1745.0,1957.0,265.0,542.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,6
515000.0,4367.0,1973.0,176.0,480.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,9,0,4
650000.0,1000.0,1935.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,9,2,5
356860.0,4121.0,2022.0,122.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,4
210000.0,9040.0,2022.0,76.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,7,1,1
569000.0,2600.0,1950.0,135.0,242.0,2.0,0.0,1.0,1.0,119.0,0.0,0,0,4,2,2
326000.0,2627.0,1977.0,99.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,2
264455.0,5000.0,2022.0,85.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,8
365000.0,8000.0,2013.0,102.0,65.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,2,1,0
180000.0,4032.0,2022.0,110.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1,3,1,4
204800.0,4620.0,2022.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,4
695000.0,8301.0,1985.0,71.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,5,0,0
465000.0,8300.0,1972.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,7,1,0
155000.0,4860.0,1978.5,166.0,190.0,3.0,0.0,1.0,1.0,70.0,0.0,0,1,9,1,4
255000.0,1020.0,1965.0,105.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,7,5,5
80000.0,7860.0,1975.0,166.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,9,1,3
385000.0,5640.0,2024.0,180.0,470.0,3.0,0.0,1.0,1.0,470.0,0.0,0,1,1,0,8
650000.0,8570.0,1983.0,336.0,544.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,4,0,0
360000.0,8430.0,2023.0,87.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,0
340000.0,8570.0,2021.0,132.0,0.0,2.0,0.0,1.0,1.0,83.0,0.0,1,0,2,0,0
150000.0,9230.0,1976.0,93.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,1
285000.0,1495.0,1976.0,204.0,1264.0,3.0,0.0,0.0,1.0,1154.0,0.0,0,1,4,5,9
160000.0,7822.0,2002.0,161.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0,1,9,2,3
200000.0,1030.0,1975.0,64.0,0.0,1.0,0.0,0.0,1.0,400.0,0.0,1,2,5,0,5
226500.0,7700.0,2022.0,70.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,3
489000.0,5100.0,1982.0,250.0,149.0,4.0,0.0,0.0,1.0,149.0,0.0,0,1,5,2,8
119000.0,4470.0,1973.0,133.0,676.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,9,1,4
349000.0,2200.0,1977.0,140.0,283.0,3.0,0.0,1.0,1.0,143.0,0.0,0,0,3,0,2
369000.0,9100.0,2010.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,3,0,1
490000.0,8400.0,2024.0,125.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0
149500.0,3800.0,1966.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,7
372000.0,8630.0,2017.0,122.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0
366300.0,8660.0,2017.0,89.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,0
265000.0,9200.0,1976.0,158.0,296.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,8,0,1
309000.0,9040.0,2024.0,68.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,1
159000.0,1070.0,1975.0,71.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,2,3,0,5
452101.0,1500.0,1967.0,127.0,600.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,6
209605.0,4100.0,2022.0,65.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,4
324000.0,2627.0,1950.0,158.0,210.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,4,5,2
337146.0,8460.0,2023.0,126.0,396.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0,2,1,0
485000.0,8420.0,2022.0,139.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0
375000.0,4651.0,1978.5,166.0,884.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,9,1,4
166500.0,2580.0,1985.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,2
420000.0,9340.0,2021.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,1
